"export-world data (NetLogo 5.0.3)"
"OpinionFormationModelToy - Sasha Rudan.nlogo"
"03/27/2013 18:42:11:685 +0100"

"RANDOM STATE"
"0 0 -1727483681 154 0.0 false 1558764675 -1328220353 -869544403 -545088010 1040152305 -1418834812 -607820624 2091755399 -1802502607 613417447 -1550037750 -482181580 -415238477 1886121165 -625406493 984473081 -1387535862 -92233201 -567863692 944706319 -1576194065 -1589150476 17046235 -1058353066 -1493844781 1528218973 2052674233 -147031371 -148420381 1722051723 872542114 -226596131 -1185796569 -1429007155 -892436449 -1222149670 -1700241987 1570007831 -558259203 1242699210 -203459421 2100360685 1714386350 -177344823 -2047005583 -1501710061 -1193809455 -885836726 -1355492706 451819315 -1271188903 -1277795438 -1414652043 -1033506772 -402019386 -707484552 -1384330509 -1541008089 -1738825464 34211377 146326057 -1418760496 1137115294 -1807965341 -1802637552 -1004692945 -190911477 -1579719688 -2056866461 756606570 -1258620688 605665624 -1256873755 -1592394498 1668429080 2050801353 1447467259 -1442342150 1559215199 2139707856 -864623679 -1063574184 424688744 924396957 -1821215324 -21367811 -262126478 -884032914 -762664485 -1892220755 -1239247557 -336545084 570009394 -1102111261 117429522 -1993741481 690701675 1546597749 1912806413 -1494364532 241079368 -1564915993 -1515690707 1964082675 1103653437 1544268612 -779212240 1605808025 906786651 -1678482831 1994786033 -1160738258 1680452541 1386913535 -677741338 600291905 -602815908 -2021879889 -1424381031 1086619093 2122124719 175868917 1105446251 -1009101718 -1381244787 1436797188 1616604716 1830586515 1834856963 1978292060 -284261879 303093770 -194137711 273138384 -1717025718 317941361 -115624715 1324550658 906065832 153191765 -1288447765 -304828839 -851051022 1450695470 137357885 1588645550 1122900093 -1555193855 1721415155 -1627436015 801183251 -21831454 -1062569456 1642910032 325627002 -1704604940 -454124002 825490576 -288334128 -801660753 -1183476290 -1826479209 -1509345301 -225155387 38409138 -231120177 -1343623252 1233092840 464018273 -950946189 1460126924 2012052170 -985004237 124879694 287024225 1889881101 -1483783009 786825160 -1235515954 -2027606694 -482140926 899659428 22759019 -1754330890 -1071803592 -521484204 482207040 836290119 -383838296 -658418771 808767599 1074042726 1327869744 138544161 1217368433 1095744683 1917504812 -1742871011 -1439958599 678351954 -940075848 -833729636 1933143415 -1780981683 1426540646 396998541 57668135 -918112109 1611787969 -1889041480 -1094414822 1055543362 215554523 1417032398 -376921349 1063532282 843986005 -2147297704 -952955172 -401566291 -37170548 -1865980274 -426318024 -211829885 -1226555427 1780912515 1156662090 82428199 -939346607 -1696508505 -925917012 -1095015538 1084626170 -781053626 -1027266874 -1245579697 -1964624299 -187234225 1407845788 1780735350 226515584 190305233 651496864 -720228812 -902589554 -1076202508 -1900418313 1650717758 1625538617 -1871151639 2143364403 -2074755817 -1217671319 -1075849409 1296164447 1124553063 1063956363 1956481526 -1724937225 -998389763 -12931754 167961760 -870184463 -1333971444 722177877 -1092827034 780019313 -1056933959 44626948 -293341476 -1583250126 1159256418 -692030567 1423696404 291174438 1046624811 -221798968 1280590665 1618213886 439783725 965832904 -107514288 1316191109 2048844241 1411064836 -1132598636 -1938680359 -436596186 -1523709515 2141641373 784860375 -1357983971 1363159664 129837431 1876453070 885665994 878105076 -934547740 238383355 -1463449580 -1082087864 -1585388869 -671646916 833061878 -2125278715 531043053 -1893450350 -83319860 229997867 2129845054 378331735 -437759203 1198167360 -1358966126 -189783454 -287917458 1384285953 -1746495141 -1259657956 168273328 1340472958 2068673738 -1129516168 2052806826 1136144756 839993608 1838525632 -13459205 773650500 -184763864 324431704 1480064404 -13281151 390131052 -349980408 -580238769 -233506014 1868687628 1954444523 -1082230813 1948421181 -1936168167 -1011901260 -69081782 -679413032 1348962710 487529447 -839039187 230975651 -1677564183 -374656575 -1678384782 1048867595 -1646263521 388838931 741780526 60906738 -1241035546 1070961847 -930567533 777382737 -1975899459 189709670 490678861 1547199707 438967044 -436672268 -1572049231 253036077 -1653608908 -995266839 1860510769 -1947422856 2114412911 -1275437035 -1376127772 1822043510 -1098494122 -892463739 1932076870 -1075039632 -1911516191 -1187953198 1675762448 555244340 579733620 1232588654 1773706718 170240541 1976423643 -1426693830 1550360411 -704070964 -997595667 -1626742462 -2095883126 947355119 -1549160463 1690773808 43245928 -2081933722 934853693 1323679175 1807876749 -686491608 -1492418121 1463638567 839705810 2030156450 -1658720414 1612628650 -331689181 -424492654 656164858 -555881181 1009584148 -1898638382 -1652501032 1455496017 -1333771168 869297851 -156799043 -803698765 -2080968841 -623261111 -1286015457 2073791019 -1203363461 1250174888 -1206698139 1260038410 2095701328 1779433336 -350583389 1182434633 1331619087 2099616981 -287840953 -1294987214 392863816 1254710500 -601931556 1319277229 -1763613386 -39397618 -620628042 -122503630 -1709136319 687462621 1759920242 1222413687 863690177 1923987055 -1258228411 -52585253 -241962738 -1819486120 1700338795 1965834310 -1408666021 1920681338 1046227056 443967243 -1313524717 1269507681 -362873054 -960029130 2120969282 -1203851680 1283104065 -1084530228 1005538066 1230019276 117519000 -2139391364 1805646336 -1553383324 622407286 606465120 -1821456992 1772804642 1734370371 2140705150 552180277 1511792851 -1895572041 -1433156048 -1779863871 1760842008 -23126304 -1849720483 1373694681 1206007820 1984385160 852338913 1736088843 281909222 1294475014 681861462 1044071126 -1579437112 -1599396839 -761291154 -743344850 -906610391 1023661840 -1990205126 1730615103 681122026 -581163170 1289089956 872123901 1563214767 1806164560 -1959229633 1412055624 -839675507 -231723889 -508388525 -183239015 -674815259 40363676 -911277210 -1565187146 1682305824 689481292 405155363 617641556 -1565363504 -679503479 834015795 -929700710 -299939076 -1468765366 -322152371 1698684450 -111689758 -1671787263 -154742399 1143964189 173873380 142815126 -1442226764 125923929 1082181039 -1765291921 -1016716305 -80430647 1938269773 -48709831 -630456513 902098825 999017596 1833018739 -1765741190 975231104 -426569989 422890375 -377301224 501416771 -583226669 -1016541471 119991379 -247215415 -1285380731 689174212 -469068585 -134743109 870302378 702836358 1644983022 -1962589144 49992482 521622201 -775290824 -867996893 1361257916 -429975034 1933273826 2010652788 774964834 -425263851 870633657 1911093163 1290212123 1207235967 655990821 -192688298 821162630 -1345047230 197474616 -207839690 -993559792 -1454807093 -1662436999 956796439 493484587 27581906 203513308 -341876872 1385083824 -432556215 -909489346 71514912 1730214034 1793262448 -134547378 1535521318 -2058817680 238548829 2064580042 -524411747 507555698 1875800488 1237015711 1670326298 -449230123 -1342114002 1385894741 -1446256442 1972810002 -1286949291 1204620278 -821320847"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","community?","export-filename","layout?","time"
"-45","45","-45","45","0","nobody","10","""UNDIRECTED""","0","true","""/Users/mprinc/Dropbox/Misc (S&S)/learn/SNA/course/netlearn/week4/nw-export.graphml""","true","1"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","proneighbors","antineighbors","pro?"
"0","106","205","4.883957089024657","-26.351248896263254","""circle""","""""","9.9","{all-turtles}","false","4","1","""up""","0","0","false"
"1","16","124","17.582213526248403","-26.097213764653322","""circle""","""""","9.9","{all-turtles}","false","4","1","""up""","0","0","true"
"2","106","224","-0.09453839828738718","-14.133922828504346","""circle""","""""","9.9","{all-turtles}","false","4","1","""up""","0","0","false"
"3","16","268","9.662548619296428","-6.262660343128897","""circle""","""""","9.9","{all-turtles}","false","6","1","""up""","3","2","true"
"4","16","276","20.446980758635366","-13.762028799668595","""circle""","""""","9.9","{all-turtles}","false","4","1","""up""","0","0","true"
"5","16","10","-2.8967585618749125","10.71626656909093","""circle""","""""","9.9","{all-turtles}","false","4","1","""up""","0","0","true"
"6","16","54","-12.655451924534868","2.84689929340409","""circle 2""","""""","9.9","{all-turtles}","false","3","1","""up""","0","0","true"
"7","106","214","-23.437537585779516","10.351626757307468","""circle 2""","""""","9.9","{all-turtles}","false","3","1","""up""","0","0","false"
"8","106","234","-20.56782247924905","22.685732551086495","""circle 2""","""""","9.9","{all-turtles}","false","3","1","""up""","0","0","false"
"9","106","302","-7.869540926807128","22.93469046854969","""circle 2""","""""","9.9","{all-turtles}","false","3","1","""up""","0","0","false"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-45","45","0","""""","9.9"
"-44","45","0","""""","9.9"
"-43","45","0","""""","9.9"
"-42","45","0","""""","9.9"
"-41","45","0","""""","9.9"
"-40","45","0","""""","9.9"
"-39","45","0","""""","9.9"
"-38","45","0","""""","9.9"
"-37","45","0","""""","9.9"
"-36","45","0","""""","9.9"
"-35","45","0","""""","9.9"
"-34","45","0","""""","9.9"
"-33","45","0","""""","9.9"
"-32","45","0","""""","9.9"
"-31","45","0","""""","9.9"
"-30","45","0","""""","9.9"
"-29","45","0","""""","9.9"
"-28","45","0","""""","9.9"
"-27","45","0","""""","9.9"
"-26","45","0","""""","9.9"
"-25","45","0","""""","9.9"
"-24","45","0","""""","9.9"
"-23","45","0","""""","9.9"
"-22","45","0","""""","9.9"
"-21","45","0","""""","9.9"
"-20","45","0","""""","9.9"
"-19","45","0","""""","9.9"
"-18","45","0","""""","9.9"
"-17","45","0","""""","9.9"
"-16","45","0","""""","9.9"
"-15","45","0","""""","9.9"
"-14","45","0","""""","9.9"
"-13","45","0","""""","9.9"
"-12","45","0","""""","9.9"
"-11","45","0","""""","9.9"
"-10","45","0","""""","9.9"
"-9","45","0","""""","9.9"
"-8","45","0","""""","9.9"
"-7","45","0","""""","9.9"
"-6","45","0","""""","9.9"
"-5","45","0","""""","9.9"
"-4","45","0","""""","9.9"
"-3","45","0","""""","9.9"
"-2","45","0","""""","9.9"
"-1","45","0","""""","9.9"
"0","45","0","""""","9.9"
"1","45","0","""""","9.9"
"2","45","0","""""","9.9"
"3","45","0","""""","9.9"
"4","45","0","""""","9.9"
"5","45","0","""""","9.9"
"6","45","0","""""","9.9"
"7","45","0","""""","9.9"
"8","45","0","""""","9.9"
"9","45","0","""""","9.9"
"10","45","0","""""","9.9"
"11","45","0","""""","9.9"
"12","45","0","""""","9.9"
"13","45","0","""""","9.9"
"14","45","0","""""","9.9"
"15","45","0","""""","9.9"
"16","45","0","""""","9.9"
"17","45","0","""""","9.9"
"18","45","0","""""","9.9"
"19","45","0","""""","9.9"
"20","45","0","""""","9.9"
"21","45","0","""""","9.9"
"22","45","0","""""","9.9"
"23","45","0","""""","9.9"
"24","45","0","""""","9.9"
"25","45","0","""""","9.9"
"26","45","0","""""","9.9"
"27","45","0","""""","9.9"
"28","45","0","""""","9.9"
"29","45","0","""""","9.9"
"30","45","0","""""","9.9"
"31","45","0","""""","9.9"
"32","45","0","""""","9.9"
"33","45","0","""""","9.9"
"34","45","0","""""","9.9"
"35","45","0","""""","9.9"
"36","45","0","""""","9.9"
"37","45","0","""""","9.9"
"38","45","0","""""","9.9"
"39","45","0","""""","9.9"
"40","45","0","""""","9.9"
"41","45","0","""""","9.9"
"42","45","0","""""","9.9"
"43","45","0","""""","9.9"
"44","45","0","""""","9.9"
"45","45","0","""""","9.9"
"-45","44","0","""""","9.9"
"-44","44","0","""""","9.9"
"-43","44","0","""""","9.9"
"-42","44","0","""""","9.9"
"-41","44","0","""""","9.9"
"-40","44","0","""""","9.9"
"-39","44","0","""""","9.9"
"-38","44","0","""""","9.9"
"-37","44","0","""""","9.9"
"-36","44","0","""""","9.9"
"-35","44","0","""""","9.9"
"-34","44","0","""""","9.9"
"-33","44","0","""""","9.9"
"-32","44","0","""""","9.9"
"-31","44","0","""""","9.9"
"-30","44","0","""""","9.9"
"-29","44","0","""""","9.9"
"-28","44","0","""""","9.9"
"-27","44","0","""""","9.9"
"-26","44","0","""""","9.9"
"-25","44","0","""""","9.9"
"-24","44","0","""""","9.9"
"-23","44","0","""""","9.9"
"-22","44","0","""""","9.9"
"-21","44","0","""""","9.9"
"-20","44","0","""""","9.9"
"-19","44","0","""""","9.9"
"-18","44","0","""""","9.9"
"-17","44","0","""""","9.9"
"-16","44","0","""""","9.9"
"-15","44","0","""""","9.9"
"-14","44","0","""""","9.9"
"-13","44","0","""""","9.9"
"-12","44","0","""""","9.9"
"-11","44","0","""""","9.9"
"-10","44","0","""""","9.9"
"-9","44","0","""""","9.9"
"-8","44","0","""""","9.9"
"-7","44","0","""""","9.9"
"-6","44","0","""""","9.9"
"-5","44","0","""""","9.9"
"-4","44","0","""""","9.9"
"-3","44","0","""""","9.9"
"-2","44","0","""""","9.9"
"-1","44","0","""""","9.9"
"0","44","0","""""","9.9"
"1","44","0","""""","9.9"
"2","44","0","""""","9.9"
"3","44","0","""""","9.9"
"4","44","0","""""","9.9"
"5","44","0","""""","9.9"
"6","44","0","""""","9.9"
"7","44","0","""""","9.9"
"8","44","0","""""","9.9"
"9","44","0","""""","9.9"
"10","44","0","""""","9.9"
"11","44","0","""""","9.9"
"12","44","0","""""","9.9"
"13","44","0","""""","9.9"
"14","44","0","""""","9.9"
"15","44","0","""""","9.9"
"16","44","0","""""","9.9"
"17","44","0","""""","9.9"
"18","44","0","""""","9.9"
"19","44","0","""""","9.9"
"20","44","0","""""","9.9"
"21","44","0","""""","9.9"
"22","44","0","""""","9.9"
"23","44","0","""""","9.9"
"24","44","0","""""","9.9"
"25","44","0","""""","9.9"
"26","44","0","""""","9.9"
"27","44","0","""""","9.9"
"28","44","0","""""","9.9"
"29","44","0","""""","9.9"
"30","44","0","""""","9.9"
"31","44","0","""""","9.9"
"32","44","0","""""","9.9"
"33","44","0","""""","9.9"
"34","44","0","""""","9.9"
"35","44","0","""""","9.9"
"36","44","0","""""","9.9"
"37","44","0","""""","9.9"
"38","44","0","""""","9.9"
"39","44","0","""""","9.9"
"40","44","0","""""","9.9"
"41","44","0","""""","9.9"
"42","44","0","""""","9.9"
"43","44","0","""""","9.9"
"44","44","0","""""","9.9"
"45","44","0","""""","9.9"
"-45","43","0","""""","9.9"
"-44","43","0","""""","9.9"
"-43","43","0","""""","9.9"
"-42","43","0","""""","9.9"
"-41","43","0","""""","9.9"
"-40","43","0","""""","9.9"
"-39","43","0","""""","9.9"
"-38","43","0","""""","9.9"
"-37","43","0","""""","9.9"
"-36","43","0","""""","9.9"
"-35","43","0","""""","9.9"
"-34","43","0","""""","9.9"
"-33","43","0","""""","9.9"
"-32","43","0","""""","9.9"
"-31","43","0","""""","9.9"
"-30","43","0","""""","9.9"
"-29","43","0","""""","9.9"
"-28","43","0","""""","9.9"
"-27","43","0","""""","9.9"
"-26","43","0","""""","9.9"
"-25","43","0","""""","9.9"
"-24","43","0","""""","9.9"
"-23","43","0","""""","9.9"
"-22","43","0","""""","9.9"
"-21","43","0","""""","9.9"
"-20","43","0","""""","9.9"
"-19","43","0","""""","9.9"
"-18","43","0","""""","9.9"
"-17","43","0","""""","9.9"
"-16","43","0","""""","9.9"
"-15","43","0","""""","9.9"
"-14","43","0","""""","9.9"
"-13","43","0","""""","9.9"
"-12","43","0","""""","9.9"
"-11","43","0","""""","9.9"
"-10","43","0","""""","9.9"
"-9","43","0","""""","9.9"
"-8","43","0","""""","9.9"
"-7","43","0","""""","9.9"
"-6","43","0","""""","9.9"
"-5","43","0","""""","9.9"
"-4","43","0","""""","9.9"
"-3","43","0","""""","9.9"
"-2","43","0","""""","9.9"
"-1","43","0","""""","9.9"
"0","43","0","""""","9.9"
"1","43","0","""""","9.9"
"2","43","0","""""","9.9"
"3","43","0","""""","9.9"
"4","43","0","""""","9.9"
"5","43","0","""""","9.9"
"6","43","0","""""","9.9"
"7","43","0","""""","9.9"
"8","43","0","""""","9.9"
"9","43","0","""""","9.9"
"10","43","0","""""","9.9"
"11","43","0","""""","9.9"
"12","43","0","""""","9.9"
"13","43","0","""""","9.9"
"14","43","0","""""","9.9"
"15","43","0","""""","9.9"
"16","43","0","""""","9.9"
"17","43","0","""""","9.9"
"18","43","0","""""","9.9"
"19","43","0","""""","9.9"
"20","43","0","""""","9.9"
"21","43","0","""""","9.9"
"22","43","0","""""","9.9"
"23","43","0","""""","9.9"
"24","43","0","""""","9.9"
"25","43","0","""""","9.9"
"26","43","0","""""","9.9"
"27","43","0","""""","9.9"
"28","43","0","""""","9.9"
"29","43","0","""""","9.9"
"30","43","0","""""","9.9"
"31","43","0","""""","9.9"
"32","43","0","""""","9.9"
"33","43","0","""""","9.9"
"34","43","0","""""","9.9"
"35","43","0","""""","9.9"
"36","43","0","""""","9.9"
"37","43","0","""""","9.9"
"38","43","0","""""","9.9"
"39","43","0","""""","9.9"
