pxcor,pycor,pcolor,plabel,plabel-color,,,,,,,,,,,
33,70,0,"""""",9.9,,,,,,,,,,,
34,70,0,"""""",9.9,,,,,,,,,,,
35,70,0,"""""",9.9,,,,,,,,,,,
36,70,0,"""""",9.9,,,,,,,,,,,
37,70,0,"""""",9.9,,,,,,,,,,,
38,70,0,"""""",9.9,,,,,,,,,,,
39,70,0,"""""",9.9,,,,,,,,,,,
40,70,0,"""""",9.9,,,,,,,,,,,
41,70,0,"""""",9.9,,,,,,,,,,,
42,70,0,"""""",9.9,,,,,,,,,,,
43,70,0,"""""",9.9,,,,,,,,,,,
44,70,0,"""""",9.9,,,,,,,,,,,
45,70,0,"""""",9.9,,,,,,,,,,,
46,70,0,"""""",9.9,,,,,,,,,,,
47,70,0,"""""",9.9,,,,,,,,,,,
48,70,0,"""""",9.9,,,,,,,,,,,
49,70,0,"""""",9.9,,,,,,,,,,,
50,70,0,"""""",9.9,,,,,,,,,,,
51,70,0,"""""",9.9,,,,,,,,,,,
52,70,0,"""""",9.9,,,,,,,,,,,
53,70,0,"""""",9.9,,,,,,,,,,,
54,70,0,"""""",9.9,,,,,,,,,,,
55,70,0,"""""",9.9,,,,,,,,,,,
56,70,0,"""""",9.9,,,,,,,,,,,
57,70,0,"""""",9.9,,,,,,,,,,,
58,70,0,"""""",9.9,,,,,,,,,,,
59,70,0,"""""",9.9,,,,,,,,,,,
60,70,0,"""""",9.9,,,,,,,,,,,
61,70,0,"""""",9.9,,,,,,,,,,,
62,70,0,"""""",9.9,,,,,,,,,,,
63,70,0,"""""",9.9,,,,,,,,,,,
64,70,0,"""""",9.9,,,,,,,,,,,
65,70,0,"""""",9.9,,,,,,,,,,,
66,70,0,"""""",9.9,,,,,,,,,,,
67,70,0,"""""",9.9,,,,,,,,,,,
68,70,0,"""""",9.9,,,,,,,,,,,
69,70,0,"""""",9.9,,,,,,,,,,,
70,70,0,"""""",9.9,,,,,,,,,,,
-70,69,0,"""""",9.9,,,,,,,,,,,
-69,69,0,"""""",9.9,,,,,,,,,,,
-68,69,0,"""""",9.9,,,,,,,,,,,
-67,69,0,"""""",9.9,,,,,,,,,,,
-66,69,0,"""""",9.9,,,,,,,,,,,
-65,69,0,"""""",9.9,,,,,,,,,,,
-64,69,0,"""""",9.9,,,,,,,,,,,
-63,69,0,"""""",9.9,,,,,,,,,,,
-62,69,0,"""""",9.9,,,,,,,,,,,
-61,69,0,"""""",9.9,,,,,,,,,,,
-60,69,0,"""""",9.9,,,,,,,,,,,
-59,69,0,"""""",9.9,,,,,,,,,,,
-58,69,0,"""""",9.9,,,,,,,,,,,
-57,69,0,"""""",9.9,,,,,,,,,,,
-56,69,0,"""""",9.9,,,,,,,,,,,
-55,69,0,"""""",9.9,,,,,,,,,,,
-54,69,0,"""""",9.9,,,,,,,,,,,
-53,69,0,"""""",9.9,,,,,,,,,,,
-52,69,0,"""""",9.9,,,,,,,,,,,
-51,69,0,"""""",9.9,,,,,,,,,,,
-50,69,0,"""""",9.9,,,,,,,,,,,
-49,69,0,"""""",9.9,,,,,,,,,,,
-48,69,0,"""""",9.9,,,,,,,,,,,
-47,69,0,"""""",9.9,,,,,,,,,,,
-46,69,0,"""""",9.9,,,,,,,,,,,
-45,69,0,"""""",9.9,,,,,,,,,,,
-44,69,0,"""""",9.9,,,,,,,,,,,
-43,69,0,"""""",9.9,,,,,,,,,,,
-42,69,0,"""""",9.9,,,,,,,,,,,
-41,69,0,"""""",9.9,,,,,,,,,,,
-40,69,0,"""""",9.9,,,,,,,,,,,
-39,69,0,"""""",9.9,,,,,,,,,,,
-38,69,0,"""""",9.9,,,,,,,,,,,
-37,69,0,"""""",9.9,,,,,,,,,,,
-36,69,0,"""""",9.9,,,,,,,,,,,
-35,69,0,"""""",9.9,,,,,,,,,,,
-34,69,0,"""""",9.9,,,,,,,,,,,
-33,69,0,"""""",9.9,,,,,,,,,,,
-32,69,0,"""""",9.9,,,,,,,,,,,
-31,69,0,"""""",9.9,,,,,,,,,,,
-30,69,0,"""""",9.9,,,,,,,,,,,
-29,69,0,"""""",9.9,,,,,,,,,,,
-28,69,0,"""""",9.9,,,,,,,,,,,
-27,69,0,"""""",9.9,,,,,,,,,,,
-26,69,0,"""""",9.9,,,,,,,,,,,
-25,69,0,"""""",9.9,,,,,,,,,,,
-24,69,0,"""""",9.9,,,,,,,,,,,
-23,69,0,"""""",9.9,,,,,,,,,,,
-22,69,0,"""""",9.9,,,,,,,,,,,
-21,69,0,"""""",9.9,,,,,,,,,,,
-20,69,0,"""""",9.9,,,,,,,,,,,
-19,69,0,"""""",9.9,,,,,,,,,,,
-18,69,0,"""""",9.9,,,,,,,,,,,
-17,69,0,"""""",9.9,,,,,,,,,,,
-16,69,0,"""""",9.9,,,,,,,,,,,
-15,69,0,"""""",9.9,,,,,,,,,,,
-14,69,0,"""""",9.9,,,,,,,,,,,
-13,69,0,"""""",9.9,,,,,,,,,,,
-12,69,0,"""""",9.9,,,,,,,,,,,
-11,69,0,"""""",9.9,,,,,,,,,,,
-10,69,0,"""""",9.9,,,,,,,,,,,
-9,69,0,"""""",9.9,,,,,,,,,,,
-8,69,0,"""""",9.9,,,,,,,,,,,
-7,69,0,"""""",9.9,,,,,,,,,,,
-6,69,0,"""""",9.9,,,,,,,,,,,
-5,69,0,"""""",9.9,,,,,,,,,,,
-4,69,0,"""""",9.9,,,,,,,,,,,
-3,69,0,"""""",9.9,,,,,,,,,,,
-2,69,0,"""""",9.9,,,,,,,,,,,
-1,69,0,"""""",9.9,,,,,,,,,,,
0,69,0,"""""",9.9,,,,,,,,,,,
1,69,0,"""""",9.9,,,,,,,,,,,
2,69,0,"""""",9.9,,,,,,,,,,,
3,69,0,"""""",9.9,,,,,,,,,,,
4,69,0,"""""",9.9,,,,,,,,,,,
5,69,0,"""""",9.9,,,,,,,,,,,
6,69,0,"""""",9.9,,,,,,,,,,,
7,69,0,"""""",9.9,,,,,,,,,,,
8,69,0,"""""",9.9,,,,,,,,,,,
9,69,0,"""""",9.9,,,,,,,,,,,
10,69,0,"""""",9.9,,,,,,,,,,,
11,69,0,"""""",9.9,,,,,,,,,,,
12,69,0,"""""",9.9,,,,,,,,,,,
13,69,0,"""""",9.9,,,,,,,,,,,
14,69,0,"""""",9.9,,,,,,,,,,,
15,69,0,"""""",9.9,,,,,,,,,,,
16,69,0,"""""",9.9,,,,,,,,,,,
17,69,0,"""""",9.9,,,,,,,,,,,
18,69,0,"""""",9.9,,,,,,,,,,,
19,69,0,"""""",9.9,,,,,,,,,,,
20,69,0,"""""",9.9,,,,,,,,,,,
21,69,0,"""""",9.9,,,,,,,,,,,
22,69,0,"""""",9.9,,,,,,,,,,,
23,69,0,"""""",9.9,,,,,,,,,,,
24,69,0,"""""",9.9,,,,,,,,,,,
25,69,0,"""""",9.9,,,,,,,,,,,
26,69,0,"""""",9.9,,,,,,,,,,,
27,69,0,"""""",9.9,,,,,,,,,,,
28,69,0,"""""",9.9,,,,,,,,,,,
29,69,0,"""""",9.9,,,,,,,,,,,
30,69,0,"""""",9.9,,,,,,,,,,,
31,69,0,"""""",9.9,,,,,,,,,,,
32,69,0,"""""",9.9,,,,,,,,,,,
33,69,0,"""""",9.9,,,,,,,,,,,
34,69,0,"""""",9.9,,,,,,,,,,,
35,69,0,"""""",9.9,,,,,,,,,,,
36,69,0,"""""",9.9,,,,,,,,,,,
37,69,0,"""""",9.9,,,,,,,,,,,
38,69,0,"""""",9.9,,,,,,,,,,,
39,69,0,"""""",9.9,,,,,,,,,,,
40,69,0,"""""",9.9,,,,,,,,,,,
41,69,0,"""""",9.9,,,,,,,,,,,
42,69,0,"""""",9.9,,,,,,,,,,,
43,69,0,"""""",9.9,,,,,,,,,,,
44,69,0,"""""",9.9,,,,,,,,,,,
45,69,0,"""""",9.9,,,,,,,,,,,
46,69,0,"""""",9.9,,,,,,,,,,,
47,69,0,"""""",9.9,,,,,,,,,,,
48,69,0,"""""",9.9,,,,,,,,,,,
49,69,0,"""""",9.9,,,,,,,,,,,
50,69,0,"""""",9.9,,,,,,,,,,,
51,69,0,"""""",9.9,,,,,,,,,,,
52,69,0,"""""",9.9,,,,,,,,,,,
53,69,0,"""""",9.9,,,,,,,,,,,
54,69,0,"""""",9.9,,,,,,,,,,,
55,69,0,"""""",9.9,,,,,,,,,,,
56,69,0,"""""",9.9,,,,,,,,,,,
57,69,0,"""""",9.9,,,,,,,,,,,
58,69,0,"""""",9.9,,,,,,,,,,,
59,69,0,"""""",9.9,,,,,,,,,,,
60,69,0,"""""",9.9,,,,,,,,,,,
61,69,0,"""""",9.9,,,,,,,,,,,
62,69,0,"""""",9.9,,,,,,,,,,,
63,69,0,"""""",9.9,,,,,,,,,,,
64,69,0,"""""",9.9,,,,,,,,,,,
65,69,0,"""""",9.9,,,,,,,,,,,
66,69,0,"""""",9.9,,,,,,,,,,,
67,69,0,"""""",9.9,,,,,,,,,,,
68,69,0,"""""",9.9,,,,,,,,,,,
69,69,0,"""""",9.9,,,,,,,,,,,
70,69,0,"""""",9.9,,,,,,,,,,,
-70,68,0,"""""",9.9,,,,,,,,,,,
-69,68,0,"""""",9.9,,,,,,,,,,,
-68,68,0,"""""",9.9,,,,,,,,,,,
-67,68,0,"""""",9.9,,,,,,,,,,,
-66,68,0,"""""",9.9,,,,,,,,,,,
-65,68,0,"""""",9.9,,,,,,,,,,,
-64,68,0,"""""",9.9,,,,,,,,,,,
-63,68,0,"""""",9.9,,,,,,,,,,,
-62,68,0,"""""",9.9,,,,,,,,,,,
-61,68,0,"""""",9.9,,,,,,,,,,,
-60,68,0,"""""",9.9,,,,,,,,,,,
-59,68,0,"""""",9.9,,,,,,,,,,,
-58,68,0,"""""",9.9,,,,,,,,,,,
-57,68,0,"""""",9.9,,,,,,,,,,,
-56,68,0,"""""",9.9,,,,,,,,,,,
-55,68,0,"""""",9.9,,,,,,,,,,,
-54,68,0,"""""",9.9,,,,,,,,,,,
-53,68,0,"""""",9.9,,,,,,,,,,,
-52,68,0,"""""",9.9,,,,,,,,,,,
-51,68,0,"""""",9.9,,,,,,,,,,,
-50,68,0,"""""",9.9,,,,,,,,,,,
-49,68,0,"""""",9.9,,,,,,,,,,,
-48,68,0,"""""",9.9,,,,,,,,,,,
-47,68,0,"""""",9.9,,,,,,,,,,,
-46,68,0,"""""",9.9,,,,,,,,,,,
-45,68,0,"""""",9.9,,,,,,,,,,,
-44,68,0,"""""",9.9,,,,,,,,,,,
-43,68,0,"""""",9.9,,,,,,,,,,,
-42,68,0,"""""",9.9,,,,,,,,,,,
-41,68,0,"""""",9.9,,,,,,,,,,,
-40,68,0,"""""",9.9,,,,,,,,,,,
-39,68,0,"""""",9.9,,,,,,,,,,,
-38,68,0,"""""",9.9,,,,,,,,,,,
-37,68,0,"""""",9.9,,,,,,,,,,,
-36,68,0,"""""",9.9,,,,,,,,,,,
-35,68,0,"""""",9.9,,,,,,,,,,,
-34,68,0,"""""",9.9,,,,,,,,,,,
-33,68,0,"""""",9.9,,,,,,,,,,,
-32,68,0,"""""",9.9,,,,,,,,,,,
-31,68,0,"""""",9.9,,,,,,,,,,,
-30,68,0,"""""",9.9,,,,,,,,,,,
-29,68,0,"""""",9.9,,,,,,,,,,,
-28,68,0,"""""",9.9,,,,,,,,,,,
-27,68,0,"""""",9.9,,,,,,,,,,,
-26,68,0,"""""",9.9,,,,,,,,,,,
-25,68,0,"""""",9.9,,,,,,,,,,,
-24,68,0,"""""",9.9,,,,,,,,,,,
-23,68,0,"""""",9.9,,,,,,,,,,,
-22,68,0,"""""",9.9,,,,,,,,,,,
-21,68,0,"""""",9.9,,,,,,,,,,,
-20,68,0,"""""",9.9,,,,,,,,,,,
-19,68,0,"""""",9.9,,,,,,,,,,,
-18,68,0,"""""",9.9,,,,,,,,,,,
-17,68,0,"""""",9.9,,,,,,,,,,,
-16,68,0,"""""",9.9,,,,,,,,,,,
-15,68,0,"""""",9.9,,,,,,,,,,,
-14,68,0,"""""",9.9,,,,,,,,,,,
-13,68,0,"""""",9.9,,,,,,,,,,,
-12,68,0,"""""",9.9,,,,,,,,,,,
-11,68,0,"""""",9.9,,,,,,,,,,,
-10,68,0,"""""",9.9,,,,,,,,,,,
-9,68,0,"""""",9.9,,,,,,,,,,,
-8,68,0,"""""",9.9,,,,,,,,,,,
-7,68,0,"""""",9.9,,,,,,,,,,,
-6,68,0,"""""",9.9,,,,,,,,,,,
-5,68,0,"""""",9.9,,,,,,,,,,,
-4,68,0,"""""",9.9,,,,,,,,,,,
-3,68,0,"""""",9.9,,,,,,,,,,,
-2,68,0,"""""",9.9,,,,,,,,,,,
-1,68,0,"""""",9.9,,,,,,,,,,,
0,68,0,"""""",9.9,,,,,,,,,,,
1,68,0,"""""",9.9,,,,,,,,,,,
2,68,0,"""""",9.9,,,,,,,,,,,
3,68,0,"""""",9.9,,,,,,,,,,,
4,68,0,"""""",9.9,,,,,,,,,,,
5,68,0,"""""",9.9,,,,,,,,,,,
6,68,0,"""""",9.9,,,,,,,,,,,
7,68,0,"""""",9.9,,,,,,,,,,,
8,68,0,"""""",9.9,,,,,,,,,,,
9,68,0,"""""",9.9,,,,,,,,,,,
10,68,0,"""""",9.9,,,,,,,,,,,
11,68,0,"""""",9.9,,,,,,,,,,,
12,68,0,"""""",9.9,,,,,,,,,,,
13,68,0,"""""",9.9,,,,,,,,,,,
14,68,0,"""""",9.9,,,,,,,,,,,
15,68,0,"""""",9.9,,,,,,,,,,,
16,68,0,"""""",9.9,,,,,,,,,,,
17,68,0,"""""",9.9,,,,,,,,,,,
18,68,0,"""""",9.9,,,,,,,,,,,
19,68,0,"""""",9.9,,,,,,,,,,,
20,68,0,"""""",9.9,,,,,,,,,,,
21,68,0,"""""",9.9,,,,,,,,,,,
22,68,0,"""""",9.9,,,,,,,,,,,
23,68,0,"""""",9.9,,,,,,,,,,,
24,68,0,"""""",9.9,,,,,,,,,,,
25,68,0,"""""",9.9,,,,,,,,,,,
26,68,0,"""""",9.9,,,,,,,,,,,
27,68,0,"""""",9.9,,,,,,,,,,,
28,68,0,"""""",9.9,,,,,,,,,,,
29,68,0,"""""",9.9,,,,,,,,,,,
30,68,0,"""""",9.9,,,,,,,,,,,
31,68,0,"""""",9.9,,,,,,,,,,,
32,68,0,"""""",9.9,,,,,,,,,,,
