"export-world data (NetLogo 5.0.3)"
"RandomGraphs - Sasha Rudan.nlogo"
"03/27/2013 19:02:29:372 +0100"

"RANDOM STATE"
"0 0 -1727483681 22 0.0 false -1563542290 297885770 95896114 240339819 635550971 -1353886478 -143453567 -36249205 -651791044 -579415328 -417549518 427813156 1306753217 -975150230 -1143672348 -183405305 -2017420616 234893396 1204641248 -2099515580 1048132094 1702159259 -101322275 2001207136 -1979851971 -1078792533 47138642 857659269 1958102133 -1535486391 796433254 -1927225218 -1202230039 1907226891 1325455392 842755872 -449466624 1800655746 1262006442 1710687841 -1222528333 -1926744610 -1820531400 -878007137 1284063033 1290363077 2073761294 -1660209598 1761860673 -1634744538 -698416486 1708272830 1466613441 1891941522 -1407045252 -218109170 -2119418458 -633576771 1365239274 820803520 2073545048 1776546166 -1126525664 337866442 -395388299 1015137744 57737009 1051712289 -1934043239 -1302667441 295222347 1149585935 -941393169 11329115 170247847 -1155965164 -1276479462 -552803501 112030557 835355025 2089591649 874364922 -52200353 1780366373 -67405205 -428746514 1492834613 758141458 -1214966891 -469931752 -865165196 2100362420 270143887 -257378177 1480738240 1368223061 1621086540 -127668939 316384545 862581485 1964003300 1877170553 1868060377 -1741378334 -147522101 -402088221 582408888 -297868793 -1291382884 -710623651 1257998562 1341422712 2076272944 -1845685198 -1865971537 1193401581 1215543403 1912644236 490227537 -1882672629 -1000051797 -860415284 1114374883 2048717632 387266971 -2110880184 1002503783 -644095931 -161371293 415836260 -1645897226 2125574451 1549018662 -1163848437 1698328556 1764172382 1684083621 27689645 1497600158 1853900118 -291270036 -736655150 -1680071340 1187329331 733916234 2068343576 1702719254 -1404851064 -537036717 -379343195 1198594018 -1405052503 577019220 419344362 -885354667 1805813729 -1209983812 -496022599 -369447722 725414199 -1435060252 -1182558580 -734105454 1066748557 -390388303 -1260407624 1670919319 -1670658317 -1275837271 1579330882 1313835597 -1140510968 -1715140379 754714707 1487355429 -2120943946 1313072890 2115409168 -1055221331 -1861261269 -1554110169 -558118573 -2145919135 -1749623577 1474259703 2017121435 1481194977 1171184990 1238960846 -1866928827 2005461002 1997617859 -818185789 -1394824691 -495863099 333943107 -1080065828 -1993355269 -1217473419 1478679527 -1844202819 1849829403 -844385067 1136993366 1794797635 323285638 -1686213425 2095463084 862225272 -879993379 -1285143754 -1597763194 -2074243015 1988357535 -733758163 446625043 615317977 -640444621 -1724950080 -1377356847 2127124040 690715300 -372166766 1810771698 -1770702767 1712873006 -1989413895 -1099970621 -2645167 -256137681 -592770387 415425367 -1470662281 -85199440 -543421852 1262267459 313507562 560249228 34879121 -166164176 452099534 832209319 1626134026 1086338244 -1024199750 1081176547 -2022703347 -1689677057 211309909 -1533778472 -1277746954 -2013559806 -844201905 -240626740 -50139319 -671008949 -1788451090 -915288696 138731434 -404967303 -88910902 -696874018 -1685785867 55468605 1576631914 650718994 1174540382 -1151047285 -1204976572 -302477783 -1134963589 -875331851 2076327875 1210930639 -1536217817 -1433198565 599682914 1523637290 915448660 -1531489581 -1486393976 -112454439 1001296711 -1807241785 1366124201 1394654261 1872632405 331872500 -1405994125 1151452647 509097434 -754135017 -1528305823 -1794441932 -1169875290 -1162828734 -1858353387 -1463602089 -1613580163 1988073282 1905830254 -1778929657 -1715863340 -132348911 172873623 -464571648 -1241252337 -956848651 293630015 1495225466 -1262050912 1802947629 692025076 -85627588 549600371 -1361682338 1888359896 -1032804312 637789416 1123329448 -598969416 -414970632 -1344577844 1190516422 1278713801 569975522 -922131505 1397764032 -1532653769 776467749 -1923022928 2081681846 495252547 966556299 268012199 -2023601779 -239485528 444591594 1143618384 1686940843 -64282047 -631356081 -1251483624 -456748361 -1707386020 -1335820838 -1865982626 1981810893 -73988259 -1963513888 1625689101 1145767222 -551913667 -862091704 288967593 -340970990 -1895650755 1195223723 -781819754 412464944 30514319 -1445198399 1608548151 649397752 -421636133 961703837 -546447629 -190446155 -1856583720 -1845731919 -138738378 236149389 -1091986789 -2008158575 833333041 868981169 957147940 -1727216521 1789915163 -945717474 1498082378 19361416 851373467 -1854649467 -449699061 -1570975957 743024466 1566132194 1787937732 -712009293 -440516884 1540871859 -2061123978 236476833 -674500005 537007005 701063224 918021147 -291047134 -346064784 -1584855461 -1404290505 1307648944 231585026 -356696860 440361865 435185435 -1205280483 1003666633 850318033 -933461535 -2048350097 1889966916 -1017331218 1017141223 -201480867 -63835254 38060071 289253704 -1857532336 -1683692748 2123955691 -1276855260 741401552 212738355 -634864070 164841367 818980922 -256791962 -1536491558 1768470400 494211424 -1106008027 -1404865254 3936945 1499918248 -321245122 1737296641 -2086069912 -678876346 343455825 599649926 1006763158 652924859 722237342 -235245104 -634371640 1092570 232012535 -550463553 -2046266658 -465665104 -1133246348 76853775 665019526 1254843049 113917098 -975451872 -266500320 293322105 779564007 -184903187 1719787328 -1630511761 -1882264660 -1335926226 -254204002 1366645595 1128342080 -991787715 1922487671 -127622901 -1272942942 1088926785 343024809 1450546775 489606676 -1502012436 -1171145607 -1615352221 1970110144 1871966052 364987659 1039187594 -972436438 -550774098 879252991 1751808715 1770663184 -1137469901 1501225224 -1384128931 2088796788 -1881628499 -1551088582 16627264 245301680 901173823 -1124347897 770342913 787639641 -2109895178 -117631850 -840458322 -1748537684 309541905 1755547339 479428505 -1441152898 -1774786217 1465334429 363945557 -1700056580 -1935350591 -689305418 1476242420 -1459901197 -1270430376 -316774596 -1995642861 -109691327 -28636743 1151082519 1141792128 -640511753 1146640285 -381505492 -1418313289 -605553865 -1507068807 -249221057 109473524 1309112165 890030932 -1662714076 1131127927 -256715349 1075731515 1692206089 -1708502298 -363510384 1173944510 658845731 -2123251605 -118778489 1356924636 1817563618 1136745201 -252097190 -1880437205 -534077907 -1089028621 235016867 1623195601 1536370473 1466560052 1247377438 -492100100 -1748132076 784170356 -679255653 -404549176 -135701916 2106811711 -855141120 1129941757 1319234927 -1609781379 -2047424644 -2093990286 -1833592514 -205218662 467618606 -920669016 -1904866591 -1764924361 -867396891 -14222263 -2120433301 -1995556481 -1756728216 -799904173 -428948209 -468222913 -1865041785 1947839393 1667667282 -675618781 -1931208107 332831616 -1843557657 -1163855011 1271224064 1644509516 -465455622 -1250493177 1851485818 -622327253 364913873 1546513284 -206828681 1524146733 -1662720780 -385837240 -1338242531 1769215891 -1890680075 2099984411 -1204656968 1838084129 -288941343 -1031552242 1000927241 -2047285914 -1773072799 -1538804149 1616944038 1939540372 896334016 415840309 -900228452 362042690 1824687188 950959695"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","asp","component-size","export-filename","giant-component-size","giant-start-node","num-neighbors","num-nodes","prob-intro","prob-link","prob-or-num?","repulsion-strength","spring-constant","spring-length"
"-45","45","-45","45","0","nobody","100","""UNDIRECTED""","1","false","59","""/Users/mprinc/Dropbox/Misc (S&S)/learn/SNA/course/netlearn/week4/nw-export.graphml""","51","{turtle 56}","3","100","0.86","0.03","true","5","0.1","12"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","explored?"
"0","7","97","22.90249708572358","41.4280867325288","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"1","7","316","19.575823640512084","21.67149530997733","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"2","7","259","-32.815566782422124","43.087823848878145","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"3","7","345","2.588480267492457","18.524274773995074","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"4","7","158","-13.237397459652442","20.40384471799038","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"5","15","226","38.75765231986803","-16.246346076626327","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"6","15","205","-36.752479659245296","-34.823323593830104","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"7","15","356","-14.858864269780714","-44.961492801909536","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"8","7","277","-33.94070972184686","37.09296779614914","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"9","7","334","5.271479703095999","24.137628350739575","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"10","15","108","-30.638978315194763","-29.8000343449052","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"11","15","3","-20.614711662928265","-27.28924691721835","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"12","7","306","29.987659514170318","20.659272674496563","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"13","15","270","35.009330496029676","-14.942115148051869","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"14","7","309","25.299620318857876","10.657677396447532","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"15","15","68","35.1379718545666","-43.77358677037515","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"16","15","25","25.723203534519158","-26.911675339514385","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"17","7","133","-24.908997750518903","-2.0640070960237935","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"18","7","28","16.158471435239","41.56155152970635","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"19","7","295","-37.27170396199262","40.99063967805799","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"20","15","54","-3.430021306220702","-12.872933730973948","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"21","15","104","-16.920488391872293","-36.65829100998877","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"22","15","252","-22.24552603770753","-27.769644801214405","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"23","15","46","42.26695559443479","-34.74084484485486","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"24","15","21","27.236973409056887","-15.04222968816942","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"25","15","320","-21.798552995544615","-38.99808319387921","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"26","7","302","-30.697616310579757","39.69407654838638","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"27","15","313","-40.557650350428844","-35.03539787701664","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"28","15","93","16.598688786723443","-12.021712201726956","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"29","15","64","-27.088079960721227","-26.059530727255172","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"30","7","255","-22.37182243511752","-5.333757463764925","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"31","15","162","-29.390900131915377","-26.145833469030737","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"32","7","147","33.389265623682505","8.70028410122653","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"33","15","198","-42.73108755576479","-3.319466126374138","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"34","7","129","-25.124061244787217","0.5090836641040255","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"35","15","208","-0.9476065071640747","-16.032526469152927","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"36","15","219","1.7613555214999934","-31.66539236962371","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"37","7","291","12.511036669813166","15.4671846433138","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"38","7","50","-44.438890656481306","38.84842361659369","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"39","7","61","23.998834851710512","12.09648400556889","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"40","7","82","-27.40513734447299","45.363220150181235","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"41","15","111","-39.825781942699905","-31.860770480217386","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"42","7","172","-36.769566070648395","26.330355511273254","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"43","7","18","0.9522152319131862","18.70461154059558","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"44","15","324","-40.7167021726121","-23.880309463396053","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"45","7","234","22.15760575278466","16.251960516535746","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"46","15","331","11.805769142071426","-37.913576445071044","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"47","15","122","-3.9795948541203643","-38.26078000314276","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"48","15","32","-22.28908935615442","-21.294399282417434","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"49","7","201","-5.477737971354848","6.515333340208379","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"50","7","262","-9.181209056648797","20.980860704784263","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"51","15","230","29.4455959578778","-26.413248088476514","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"52","15","338","35.829638083171986","-32.88324837168316","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"53","7","140","16.415099460554657","31.94191263338051","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"54","15","280","-28.64608109452026","-41.0671129083529","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"55","15","165","34.94823078068045","-10.243255650752033","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"56","15","180","-19.609933719594512","-22.373694590846952","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"57","7","223","-20.34599576351142","13.4209862416876","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"58","7","14","-39.001133604813276","27.572049397666873","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"59","7","90","-10.207212385145908","36.61845940516045","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","false"
"60","15","244","-37.16173064300804","-16.452935260857988","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"61","15","342","1.0850590493644034","-20.451040877720338","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
"62","15","187","-36.84968615880603","-31.44523110323983","""house""","""""","9.9","{all-turtles}","false","5","1","""up""","true"
